id,total_reviews,average_rating,average_quality_rating,average_value_rating,aggregate_one_star_review,aggregate_two_star_review,aggregate_three_star_review,aggregate_four_star_review,aggregate_five_star_review,most_helpful_favorable,most_helpful_critical
2218,149,3,2,5,2,2,1,5,5,23,47
2217,148,2,4,4,2,3,4,2,5,18,30
2216,154,1,5,2,3,5,1,5,1,26,16
2215,89,3,4,2,5,4,3,2,3,41,39
2214,183,5,1,3,3,4,4,4,2,44,30
2213,83,1,5,4,2,4,2,1,3,44,48
2212,34,2,5,5,4,2,2,4,1,49,27
2211,44,5,3,2,2,4,1,3,3,49,43
2210,121,5,4,2,5,3,3,5,4,11,13
2209,122,2,3,5,5,2,2,2,5,12,35
2208,52,2,3,1,1,3,2,4,2,7,20
2207,1,2,5,2,1,5,4,5,2,25,9
2206,105,1,4,4,5,2,5,4,4,28,5
2205,8,3,4,1,5,5,2,5,3,30,25
2204,94,4,4,1,1,2,4,1,2,9,26
2203,9,1,4,5,4,3,4,4,1,15,22
2202,29,4,3,5,2,2,1,2,1,49,28
2201,38,4,2,3,3,1,5,1,3,9,45
2200,108,1,3,5,3,1,5,3,4,3,33
2199,192,4,5,1,1,1,3,1,2,35,14
2198,93,5,3,1,4,3,5,2,2,29,38
2197,95,5,1,1,1,2,4,4,1,22,35
2196,99,4,1,3,5,4,5,3,4,35,50
2195,18,5,4,3,2,4,1,1,2,5,7
2194,95,1,5,4,5,5,3,1,3,46,16
2193,54,1,3,5,5,4,3,1,5,6,34
2192,125,2,5,2,4,4,2,1,5,43,37
2191,181,3,1,3,4,3,3,5,3,23,48
2190,92,4,3,3,3,3,3,2,3,6,17
2189,82,5,4,4,1,5,4,1,5,42,44
2188,123,4,5,3,3,1,3,3,5,2,37
2187,193,3,1,1,1,1,3,4,4,30,20
2186,171,1,5,2,2,3,2,1,4,8,39
2185,168,4,3,4,2,2,5,3,1,40,43
2184,104,3,4,2,1,3,2,1,5,7,46
2183,5,2,3,2,4,4,1,5,5,31,38
2182,66,3,1,5,5,3,5,2,4,16,47
2181,186,2,1,5,5,5,2,3,2,34,25
2180,32,3,5,2,3,4,4,2,5,3,15
2179,128,3,5,1,3,3,3,2,4,19,29
2178,5,1,3,4,2,4,1,3,2,27,7
2177,92,4,4,2,5,5,2,3,3,31,17
2176,130,5,5,3,1,5,3,3,5,18,3
2175,0,2,1,3,5,1,1,5,5,11,45
2174,182,5,4,4,1,1,4,5,3,28,3
2173,152,5,3,3,4,5,5,5,1,23,47
2172,19,2,4,3,2,1,2,1,2,27,24
2171,191,4,4,1,5,5,4,3,3,18,37
2170,100,3,3,4,2,1,1,5,2,36,8
2169,110,5,5,3,1,1,5,5,5,17,34
2168,101,3,3,1,5,3,1,4,4,27,17
2167,59,3,4,3,4,4,5,5,3,45,2
2166,14,4,4,3,2,1,4,4,4,40,37
2165,74,1,2,4,4,2,5,4,2,44,24
2164,178,1,3,4,5,4,5,5,2,50,13
2163,99,3,1,5,4,2,5,5,1,25,40
2162,194,5,1,3,2,2,5,4,5,48,23
2161,20,5,3,5,4,1,2,4,2,3,6
2160,32,1,1,5,4,4,1,3,2,31,36
2159,78,1,1,1,1,4,3,4,3,32,48
2158,22,3,4,4,1,3,1,5,5,31,45
2157,8,2,4,1,3,4,2,5,1,18,37
2156,83,2,2,5,1,5,2,3,4,12,46
2155,72,2,5,5,1,2,4,1,2,35,16
2154,96,4,1,3,4,3,5,3,2,29,4
2153,72,5,1,1,1,5,4,3,5,49,14
2152,40,5,5,3,4,3,4,2,3,9,35
2151,52,3,2,2,3,2,3,5,1,34,43
2150,167,5,5,1,2,4,4,1,4,38,16
2149,144,1,1,4,1,4,1,5,4,38,28
2148,193,3,4,4,1,1,4,5,3,42,24
2147,112,2,1,2,3,3,1,3,1,41,21
2146,29,3,2,5,2,2,1,3,4,31,4
2145,171,2,5,1,3,1,2,3,5,37,40
2144,71,3,3,1,4,3,2,4,1,16,46
2143,70,2,3,5,5,4,4,4,2,41,30
2142,141,1,5,3,4,5,5,1,5,12,19
2141,154,4,3,4,2,1,3,2,4,27,30
2140,100,1,2,3,2,2,2,5,5,16,7
2139,69,1,3,2,4,2,1,5,1,23,46
2138,14,1,3,5,4,1,4,5,4,27,17
2137,161,3,1,3,1,2,3,3,1,2,15
2136,96,5,3,4,5,4,2,5,4,10,42
2135,179,2,5,1,1,1,1,5,2,48,12
2134,193,5,5,1,4,4,4,5,4,24,40
2133,192,1,5,1,1,5,4,1,4,35,18
2132,152,5,4,4,2,3,4,1,4,15,3
2131,166,4,3,4,2,2,5,2,3,18,33
2130,47,2,1,3,1,5,2,3,2,37,16
2129,5,1,3,5,5,2,1,1,1,39,48
2128,85,5,1,2,2,3,5,2,3,47,32
2127,21,3,3,3,4,4,1,3,5,12,2
2126,195,5,3,3,5,5,3,5,3,39,11
2125,124,2,3,5,1,1,3,3,2,22,47
2124,28,1,1,2,2,2,5,1,5,47,17
2123,35,5,3,2,5,1,2,5,4,16,29
2122,11,4,2,3,3,1,4,4,5,47,39
2121,93,3,5,1,1,5,1,3,1,3,2
2120,70,2,4,5,3,3,1,4,1,28,28
2119,156,2,4,2,2,3,5,3,5,44,42
2118,127,5,4,2,5,5,1,4,5,9,18
2117,3,2,1,4,2,3,2,4,5,36,14
2116,54,2,5,3,1,5,2,3,1,5,3
2115,36,2,3,1,4,4,5,4,1,9,4
2114,183,3,2,4,5,3,2,5,3,2,39
2113,174,3,5,5,4,4,2,5,5,39,16
2112,87,5,4,1,4,5,5,2,4,26,44
2111,74,3,3,2,5,4,4,2,4,45,19
2110,77,4,5,4,1,5,1,1,4,10,9
2109,25,5,3,3,2,1,2,5,2,47,11
2108,57,4,4,1,5,4,4,4,3,16,14
2107,100,4,5,2,4,5,2,1,3,25,6
2106,127,2,1,3,1,3,1,5,1,20,17
2105,8,2,4,2,3,3,4,4,2,44,42
2104,139,5,3,5,3,1,4,5,2,16,39
2103,158,4,1,4,4,1,3,4,3,7,7
2102,158,5,3,1,5,5,5,2,3,48,21
2101,117,2,4,3,3,5,5,2,5,47,20
2100,185,2,2,5,5,3,3,3,2,19,8
2099,188,5,5,2,4,2,1,4,3,3,28
2098,148,5,5,1,4,1,3,1,4,50,23
2097,128,4,2,3,3,2,3,5,2,7,47
2096,49,1,4,4,3,5,2,3,4,10,3
2095,26,3,1,4,1,3,5,4,2,35,42
2094,53,3,4,2,4,3,1,5,3,18,39
2093,149,4,1,4,1,4,3,3,1,14,40
2092,9,1,1,4,2,5,3,5,4,45,20
2091,10,3,4,1,5,5,1,5,2,32,19
2090,62,1,4,4,2,4,1,4,2,7,19
2089,11,5,5,5,4,4,3,3,5,37,19
2088,50,5,3,5,3,3,1,1,2,6,43
2087,186,3,5,3,5,2,3,4,2,14,50
2086,130,3,2,1,3,5,5,1,3,16,48
2085,43,3,1,3,5,5,5,1,1,43,32
2084,124,3,1,5,5,5,1,1,3,9,38
2083,48,2,5,5,2,4,1,4,3,29,39
2082,168,5,3,5,5,2,5,2,1,26,25
2081,11,1,5,2,1,5,1,4,4,31,25
2080,38,1,3,2,3,1,2,5,2,27,32
2079,175,5,2,1,1,1,3,1,1,44,30
2078,19,4,5,4,1,1,4,4,5,42,49
2077,142,5,2,5,3,4,4,4,4,32,42
2076,151,3,1,4,2,3,3,2,4,18,41
2075,79,3,4,3,5,4,1,3,3,19,14
2074,119,3,5,5,4,5,1,5,2,48,33
2073,93,5,3,3,4,1,1,3,4,33,1
2072,126,1,4,2,5,1,3,1,5,3,36
2071,91,2,3,4,3,5,5,5,5,44,13
2070,49,3,4,1,4,5,5,5,1,43,38
2069,35,5,3,3,2,3,3,5,3,43,16
2068,17,5,3,2,5,5,2,3,4,2,20
2067,74,2,1,4,2,1,4,4,3,37,28
2066,48,2,2,5,5,1,4,4,4,34,34
2065,71,1,5,3,5,1,5,2,2,14,42
2064,171,5,3,3,5,4,4,2,1,6,25
2063,154,3,2,1,3,4,2,5,5,23,7
2062,86,3,2,3,5,3,5,3,2,42,35
2061,185,1,5,1,2,2,3,1,3,31,24
2060,85,4,3,4,4,3,3,4,4,34,6
2059,77,5,3,1,3,2,3,2,2,23,40
2058,26,4,3,3,3,3,3,5,1,49,30
2057,140,1,5,1,4,2,5,1,2,18,27
2056,158,3,4,3,4,2,2,1,1,45,48
2055,152,5,5,1,4,2,5,2,5,5,11
2054,147,2,3,4,3,3,2,1,2,18,44
2053,71,1,1,3,4,4,2,3,5,13,3
2052,104,5,3,2,2,2,3,1,5,45,39
2051,99,5,1,2,3,3,2,2,4,34,18
2050,102,3,1,2,5,1,2,5,4,15,7
2049,32,3,3,4,1,2,5,4,3,48,48
2048,93,4,2,3,3,1,4,1,4,16,5
2047,48,2,1,4,3,4,1,5,1,36,14
2046,124,5,1,4,4,3,1,4,3,22,4
2045,182,2,4,2,3,4,4,3,2,36,28
2044,76,5,2,2,5,3,5,4,4,11,6
2043,51,2,1,5,2,3,4,4,3,20,26
2042,99,2,3,3,3,1,3,3,2,40,41
2041,96,1,1,3,1,5,5,1,4,19,29
2040,155,2,1,5,1,4,4,4,2,14,29
2039,73,5,3,5,3,2,2,1,4,33,6
2038,60,2,4,3,5,2,4,1,2,38,46
2037,19,5,5,5,1,4,5,4,3,23,8
2036,171,5,5,1,3,1,1,5,2,17,44
2035,137,4,3,1,5,5,2,5,4,33,47
2034,28,1,2,1,1,5,4,4,4,35,36
2033,42,4,3,1,5,2,1,4,4,25,31
2032,132,1,4,4,5,5,1,3,1,2,9
2031,52,2,5,5,5,2,3,4,3,20,8
2030,160,2,5,5,1,2,4,2,2,24,35
2029,138,2,3,2,5,1,1,2,4,24,45
2028,85,3,3,4,1,3,4,1,2,49,12
2027,83,4,2,4,2,4,2,1,4,3,48
2026,177,4,5,3,1,3,3,5,5,38,18
2025,27,2,1,2,2,3,1,5,3,45,38
2024,114,5,2,3,3,1,4,2,1,40,41
2023,101,4,1,5,2,5,4,1,3,16,25
2022,168,3,4,1,5,5,5,5,5,6,10
2021,23,4,4,4,3,2,3,5,4,45,41
2020,179,2,1,3,4,1,3,5,1,39,16
2019,5,3,5,5,4,2,4,1,5,50,7
2018,151,5,4,2,3,4,5,1,5,39,6
2017,177,2,3,3,1,3,4,1,4,40,18
2016,113,1,5,4,5,1,3,2,2,29,41
2015,142,5,2,1,1,1,1,3,5,35,49
2014,138,3,3,4,2,2,3,5,5,29,33
2013,126,1,2,3,4,2,2,1,3,21,18
2012,118,3,2,2,2,3,3,5,1,38,13
2011,79,1,5,1,2,1,1,5,2,7,37
2010,172,1,2,1,5,2,1,2,3,10,13
2009,38,5,5,4,4,1,3,3,3,13,11
2008,68,2,5,4,1,1,3,3,2,39,7
2007,87,4,5,4,1,1,2,4,3,15,10
2006,50,4,3,2,3,2,4,2,5,25,19
2005,112,3,5,5,2,3,2,4,2,48,8
2004,51,2,4,4,2,5,1,5,5,34,42
2003,90,1,3,4,5,3,5,2,5,40,16
2002,61,3,2,1,1,4,5,4,2,49,8
2001,19,2,4,3,1,1,4,4,5,15,38
2000,181,2,5,1,4,1,2,5,4,15,18
1999,13,2,4,3,2,5,2,3,2,40,14
1998,183,4,2,1,1,2,2,3,2,34,11
1997,137,3,3,5,1,1,5,1,3,33,38
1996,59,1,1,4,2,2,1,2,2,35,8
1995,41,2,4,3,1,4,1,2,1,24,47
1994,193,3,2,5,4,2,1,3,3,24,49
1993,146,4,5,4,4,4,2,3,2,50,46
1992,42,3,1,4,3,2,3,3,5,42,29
1991,10,5,4,3,5,2,4,4,1,48,36
1990,105,1,3,2,1,4,1,3,3,4,4
1989,106,3,4,4,4,3,5,1,5,7,24
1988,177,4,4,1,3,5,1,4,5,28,18
1987,59,5,2,4,5,4,5,5,5,36,6
1986,197,2,2,1,4,4,2,1,2,25,6
1985,156,3,4,3,3,2,2,4,2,33,38
1984,132,3,1,2,2,1,5,3,5,42,4
1983,135,4,3,4,2,5,1,3,2,12,9
1982,129,1,5,5,1,1,4,1,3,32,35
1981,156,4,5,3,5,1,1,4,5,17,35
1980,152,1,4,1,3,2,3,4,2,9,35
1979,102,3,1,5,4,4,1,2,2,5,35
1978,51,4,1,2,1,1,3,2,2,16,50
1977,58,4,4,4,5,3,5,2,4,16,32
1976,172,4,4,5,1,5,2,4,3,43,49
1975,108,5,3,2,3,2,2,4,5,9,5
1974,18,2,2,5,2,3,5,4,5,4,30
1973,103,5,2,3,4,2,4,3,4,48,48
1972,90,1,4,4,5,4,3,4,5,5,36
1971,83,2,1,3,4,1,5,1,3,10,29
1970,139,2,3,2,1,1,5,5,4,26,12
1969,132,1,2,1,1,4,1,1,4,40,24
1968,58,2,2,2,4,1,3,4,3,36,11
1967,47,4,5,3,3,3,5,1,4,41,5
1966,53,4,4,4,1,4,2,5,2,23,8
1965,148,2,3,4,1,5,5,3,3,46,27
1964,69,4,3,5,3,1,2,4,2,19,35
1963,74,4,3,5,2,1,2,4,2,7,4
1962,95,3,5,4,1,4,1,4,2,27,12
1961,19,5,5,4,5,4,5,3,4,11,30
1960,174,3,3,3,4,4,3,5,2,29,41
1959,105,3,1,1,4,3,4,1,3,43,1
1958,65,2,5,4,1,5,2,4,5,9,19
1957,35,4,4,2,1,1,4,2,2,23,41
1956,199,2,3,3,2,3,2,4,1,22,36
1955,155,5,5,5,5,5,4,5,5,42,13
1954,1,3,4,5,4,1,1,3,4,40,12
1953,149,1,2,3,3,1,2,2,4,30,2
1952,95,1,2,3,4,5,4,1,4,1,21
1951,47,1,3,2,4,3,2,1,1,45,21
1950,34,2,4,4,5,4,5,5,2,11,11
1949,129,4,1,3,3,1,2,1,4,45,3
1948,0,3,5,3,4,2,2,1,5,5,31
1947,133,4,3,2,1,4,5,3,3,18,28
1946,156,3,5,2,2,1,2,5,4,44,19
1945,142,2,1,4,5,1,5,2,1,31,4
1944,54,3,3,3,2,3,4,5,1,39,32
1943,121,3,1,3,2,2,1,2,1,22,20
1942,122,4,1,3,4,2,4,2,2,28,29
1941,157,1,2,1,2,2,1,4,4,4,6
1940,38,1,3,1,2,4,1,5,1,31,15
1939,72,4,4,3,2,3,3,4,2,36,22
1938,114,2,4,4,5,1,5,1,4,42,47
1937,50,4,4,3,2,1,2,4,1,29,4
1936,168,3,5,5,3,1,5,1,1,38,32
1935,93,4,4,3,5,2,5,5,4,15,12
1934,31,5,1,1,5,3,2,2,3,4,35
1933,92,5,2,2,5,3,2,2,2,4,17
1932,1,1,5,1,5,5,3,1,5,11,17
1931,181,4,2,2,5,4,3,5,3,26,49
1930,155,2,2,3,1,3,4,5,5,43,15
1929,9,3,5,1,1,2,2,3,1,21,9
1928,3,2,1,1,2,2,3,2,3,6,14
1927,8,3,1,3,5,3,5,3,5,47,18
1926,165,3,4,1,2,2,3,2,1,18,9
1925,104,2,1,2,2,2,1,4,5,1,38
1924,158,3,3,2,4,2,4,2,4,7,19
1923,61,5,5,2,4,2,2,1,3,12,22
1922,0,2,5,5,3,2,1,5,2,16,14
1921,50,2,3,4,5,1,1,5,4,24,30
1920,149,2,2,3,3,3,1,1,4,43,28
1919,191,3,2,4,5,1,2,1,4,7,31
1918,189,5,4,1,4,4,4,2,5,33,9
1917,17,3,2,2,5,5,2,2,2,22,6
1916,81,3,1,3,4,1,1,3,3,44,33
1915,187,1,5,1,1,1,3,3,1,17,32
1914,28,1,4,3,2,3,4,1,4,1,25
1913,177,2,2,5,2,5,5,4,4,49,12
1912,113,4,1,4,5,1,1,3,2,2,23
1911,125,2,1,2,2,1,3,5,3,7,12
1910,173,3,4,4,5,5,5,4,4,21,30
1909,47,4,1,4,1,5,3,2,3,32,48
1908,83,4,4,1,3,3,1,1,3,49,25
1907,19,3,1,2,3,1,4,4,2,13,26
1906,78,5,2,5,4,1,5,4,4,34,1
1905,82,4,3,2,5,2,3,2,4,46,32
1904,153,1,3,3,3,4,1,4,1,12,35
1903,168,3,4,5,5,1,3,5,3,3,50
1902,171,1,5,4,2,3,4,1,5,46,32
1901,192,2,4,4,4,5,4,4,2,28,3
1900,116,5,4,5,3,2,2,5,5,13,47
1899,152,2,3,2,4,3,1,1,5,21,19
1898,172,2,1,1,2,4,3,1,5,27,36
1897,106,2,4,3,2,3,1,4,2,23,16
1896,47,1,4,3,2,5,5,5,4,40,22
1895,90,2,1,5,5,2,3,1,5,30,20
1894,145,1,1,4,3,1,1,2,1,3,14
1893,155,3,3,5,3,5,3,1,5,6,28
1892,41,1,1,1,4,2,1,3,5,42,4
1891,2,4,4,3,2,2,1,1,4,31,44
1890,110,5,4,3,2,3,4,1,3,17,34
1889,21,4,5,1,4,5,4,1,4,46,45
1888,55,1,5,1,2,4,3,1,3,36,36
1887,120,1,3,1,3,1,3,4,1,2,12
1886,122,3,5,5,3,5,3,2,4,29,24
1885,29,5,3,1,5,2,3,1,1,27,6
1884,81,4,1,1,4,3,5,3,5,3,16
1883,168,5,2,4,2,3,3,2,5,9,46
1882,192,4,3,1,5,5,5,5,3,39,28
1881,23,2,5,1,3,1,1,5,4,32,50
1880,9,1,5,2,3,4,1,2,1,21,21
1879,61,4,3,5,1,3,4,2,2,47,40
1878,80,5,1,5,2,1,5,3,3,41,42
1877,140,3,2,5,1,5,5,3,4,2,26
1876,143,2,3,4,5,1,4,2,3,37,7
1875,94,4,4,2,4,4,5,2,3,35,47
1874,22,1,1,5,5,2,1,1,1,3,3
1873,25,1,3,4,5,2,5,5,5,43,47
1872,111,1,3,4,2,4,2,4,1,21,2
1871,2,3,4,2,1,2,1,2,5,50,18
1870,2,3,3,3,1,2,2,4,4,22,46
1869,5,3,2,5,5,1,2,2,1,15,33
1868,21,4,1,1,5,3,2,3,5,33,27
1867,94,4,1,5,1,3,2,4,5,32,40
1866,131,2,5,2,5,4,2,5,5,12,17
1865,157,3,4,5,4,2,3,1,5,28,44
1864,23,3,3,2,1,4,5,2,1,16,45
1863,42,1,5,2,2,2,1,2,5,43,44
1862,180,1,4,1,2,1,1,1,4,9,13
1861,15,1,3,2,5,4,3,4,3,24,14
1860,9,4,1,5,2,5,5,4,5,38,19
1859,60,4,1,1,5,1,5,3,5,4,22
1858,196,5,5,4,4,1,3,3,4,42,3
1857,112,1,1,3,2,5,5,5,3,16,31
1856,55,5,2,5,2,2,5,2,4,50,4
1855,153,2,4,5,2,1,3,2,2,7,21
1854,198,5,4,4,5,2,5,5,4,31,3
1853,49,2,4,1,3,4,1,2,3,5,30
1852,15,2,4,3,3,3,2,2,5,5,5
1851,143,3,3,4,4,5,1,5,5,19,38
1850,32,5,1,2,5,5,3,2,1,31,30
1849,151,3,2,2,5,4,1,4,5,23,10
1848,145,1,4,5,4,3,4,2,5,33,23
1847,49,3,3,2,2,4,1,1,4,5,48
1846,86,2,3,1,2,3,4,5,2,48,5
1845,69,4,1,2,1,4,1,5,2,17,24
1844,117,2,5,5,5,3,1,5,3,30,19
1843,187,1,3,2,1,4,2,5,2,44,26
1842,135,5,2,3,3,3,5,3,2,50,6
1841,173,3,1,2,4,5,5,4,4,32,3
1840,175,3,3,5,4,1,1,2,3,14,44
1839,26,3,1,1,1,5,3,2,4,5,1
1838,197,4,1,4,5,3,4,3,1,7,43
1837,84,3,1,5,2,3,3,1,4,45,15
1836,71,5,2,1,3,5,5,5,2,22,6
1835,185,1,2,1,1,2,5,2,1,22,16
1834,98,4,2,3,2,4,3,4,3,23,12
1833,187,2,4,1,4,2,1,3,3,29,40
1832,96,3,3,1,2,2,3,4,1,32,41
1831,140,1,2,2,4,2,5,3,2,24,25
1830,165,1,1,3,5,2,5,5,5,48,3
1829,122,2,1,1,1,5,1,3,3,8,24
1828,196,5,5,4,2,3,3,1,2,5,36
1827,60,5,3,2,4,5,2,1,4,44,14
1826,45,1,2,4,2,2,3,4,5,49,21
1825,87,4,1,3,5,2,4,2,5,47,36
1824,59,1,2,5,4,1,3,3,5,9,15
1823,158,1,3,4,4,3,2,4,5,34,3
1822,52,3,1,3,3,5,4,4,3,26,50
1821,114,4,2,1,3,3,5,1,2,11,4
1820,54,1,2,5,4,2,2,5,4,17,9
1819,123,2,2,4,3,2,3,2,5,11,24
1818,43,5,4,5,4,2,1,5,5,45,27
1817,129,1,2,1,1,5,4,5,3,50,33
1816,121,3,2,4,2,3,3,5,5,33,5
1815,181,1,5,4,5,5,3,2,3,39,28
1814,38,1,3,3,4,2,5,3,1,2,20
1813,45,3,3,4,3,2,3,4,3,6,35
1812,55,5,5,1,4,5,1,5,3,3,18
1811,84,5,4,4,5,4,2,2,3,48,43
1810,198,2,4,1,4,2,1,5,4,30,17
1809,195,4,5,2,1,2,3,5,5,39,19
1808,65,2,2,5,3,4,3,1,1,14,46
1807,66,5,1,2,4,1,1,5,3,25,34
1806,160,5,1,1,3,4,1,1,5,44,23
1805,118,3,3,1,2,1,1,4,4,11,30
1804,163,5,2,3,4,1,4,3,4,49,12
1803,74,5,4,5,1,2,4,2,3,31,40
1802,132,4,4,5,3,2,5,4,4,33,15
1801,64,3,4,2,2,1,1,2,1,29,12
1800,72,1,5,5,1,1,5,2,4,39,25
1799,83,5,3,5,3,4,5,1,5,11,39
1798,91,3,1,1,4,1,1,1,4,5,9
1797,122,4,5,5,2,2,2,2,2,8,34
1796,103,2,5,4,1,2,3,2,4,28,30
1795,27,4,2,2,3,4,3,4,4,26,32
1794,73,2,3,3,5,5,5,2,1,8,35
1793,150,2,2,2,5,3,5,1,1,31,17
1792,110,5,2,5,4,5,4,5,3,46,34
1791,106,1,1,1,1,3,3,3,5,27,36
1790,39,1,3,5,4,3,1,4,4,21,43
1789,187,3,4,5,2,2,3,4,2,11,21
1788,93,4,5,5,5,5,2,5,4,41,15
1787,9,3,4,2,4,2,5,4,4,48,19
1786,122,3,4,4,1,5,3,5,5,28,41
1785,113,5,5,5,1,3,1,3,4,39,24
1784,82,1,1,1,4,1,1,3,3,33,24
1783,5,2,3,5,4,2,1,3,4,44,9
1782,94,1,3,1,1,1,2,2,5,16,43
1781,194,3,5,5,3,1,2,4,1,19,9
1780,101,2,5,4,5,5,1,2,4,20,13
1779,4,1,1,4,5,4,3,5,5,36,6
1778,135,3,2,5,5,1,3,5,3,14,25
1777,110,4,3,5,5,3,3,4,4,7,19
1776,49,3,3,3,5,1,3,2,5,26,17
1775,174,3,1,2,2,5,1,2,3,15,13
1774,13,5,2,3,5,3,1,3,5,27,33
1773,158,5,5,4,4,2,5,4,1,12,30
1772,143,1,2,5,5,4,1,3,1,7,36
1771,153,5,2,1,1,2,5,4,1,43,19
1770,100,3,1,1,3,2,4,4,1,18,15
1769,114,3,4,5,5,4,5,3,4,44,19
1768,184,3,4,5,4,5,4,1,3,33,43
1767,61,3,5,2,1,2,1,3,5,47,19
1766,86,5,4,3,2,5,4,4,2,24,3
1765,109,4,1,2,2,1,2,5,2,21,44
1764,68,1,4,1,5,3,3,1,4,42,36
1763,53,5,4,1,1,1,2,3,5,29,34
1762,130,3,2,5,3,2,3,3,1,5,1
1761,98,3,1,1,2,4,2,3,2,34,1
1760,71,1,4,4,5,5,4,2,2,40,5
1759,60,2,5,2,5,1,5,2,5,35,9
1758,109,5,3,2,2,5,5,4,1,2,24
1757,87,2,2,2,2,3,4,3,2,20,10
1756,49,2,3,3,3,1,4,3,2,20,40
1755,113,2,3,3,4,1,3,3,4,25,44
1754,53,2,5,4,2,5,2,3,1,6,18
1753,62,1,1,1,1,3,4,2,5,11,25
1752,174,5,4,2,1,1,2,2,2,15,2
1751,124,3,1,1,4,4,4,4,2,25,11
1750,56,3,5,2,2,5,5,1,3,34,8
1749,149,1,1,4,4,3,2,4,5,15,44
1748,196,4,2,5,4,2,4,5,5,35,37
1747,26,3,4,2,2,3,2,4,5,32,38
1746,155,1,1,3,3,2,3,5,1,37,22
1745,6,3,5,5,5,2,1,4,1,11,4
1744,149,5,3,3,1,1,4,1,1,46,42
1743,54,5,3,4,5,3,4,3,3,42,33
1742,121,3,4,4,2,4,2,2,3,1,50
1741,51,3,5,4,3,4,4,5,1,35,41
1740,126,1,2,1,3,3,3,5,1,35,6
1739,188,2,3,3,1,4,5,2,3,4,25
1738,188,2,4,3,1,3,3,1,1,24,16
1737,144,4,5,2,2,2,4,4,2,2,34
1736,103,5,5,1,2,3,2,1,3,49,45
1735,124,3,1,3,4,4,1,2,4,1,34
1734,160,3,5,3,2,2,3,5,5,47,7
1733,32,3,2,4,5,3,3,3,1,47,42
1732,97,3,3,5,1,4,2,3,2,2,36
1731,130,1,5,4,4,3,1,2,4,20,7
1730,115,2,4,2,3,5,2,2,3,33,21
1729,80,5,3,1,3,2,3,2,1,35,9
1728,182,3,4,2,5,3,1,2,1,11,38
1727,9,4,4,2,3,3,2,2,4,49,9
1726,184,3,3,1,3,5,3,1,2,33,1
1725,28,3,1,5,1,4,1,4,1,3,21
1724,95,4,4,5,4,1,5,2,2,29,44
1723,34,3,1,5,4,1,1,2,2,19,15
1722,184,5,2,4,3,4,1,1,2,44,27
1721,113,3,3,1,1,1,3,2,1,39,40
1720,96,4,5,1,4,1,1,3,5,28,46
1719,1,1,5,5,4,1,2,3,4,26,43
1718,116,1,4,1,1,4,1,1,3,6,3
1717,75,2,1,5,4,2,3,1,1,38,27
1716,12,2,5,5,5,1,4,3,5,35,33
1715,40,4,3,5,1,4,5,3,1,9,15
1714,147,5,5,5,3,2,5,5,1,27,6
1713,110,3,2,4,3,1,3,4,1,7,11
1712,132,1,4,1,1,3,5,2,2,12,26
1711,8,5,5,1,5,3,1,5,1,33,44
1710,119,5,4,5,1,2,4,1,3,44,22
1709,95,2,3,1,3,5,2,5,1,24,1
1708,87,3,3,2,4,3,1,5,4,35,44
1707,151,5,2,1,5,2,1,5,5,21,19
1706,30,3,1,5,3,4,1,4,3,47,18
1705,109,3,5,3,3,4,1,2,1,24,23
1704,74,4,2,4,5,2,1,4,5,21,40
1703,103,2,2,5,5,4,3,3,5,37,37
1702,102,1,3,2,4,4,2,3,4,23,34
1701,179,3,3,1,1,5,3,4,2,29,38
1700,136,1,5,2,1,4,3,2,4,42,37
1699,165,3,2,2,2,4,2,5,5,8,6
1698,24,2,4,1,2,4,3,2,5,21,11
1697,18,5,2,5,1,4,4,3,5,6,4
1696,184,5,1,5,1,2,5,1,3,14,44
1695,101,4,2,4,3,3,5,2,5,26,36
1694,7,5,1,3,4,5,3,3,1,9,10
1693,69,2,3,1,4,3,5,4,3,21,14
1692,55,3,1,2,1,5,5,4,5,12,46
1691,179,2,1,3,2,4,1,4,1,27,35
1690,188,2,5,5,3,5,1,4,5,14,15
1689,83,3,3,1,4,5,3,3,1,39,44
1688,126,2,5,2,5,3,5,2,1,46,38
1687,35,4,1,2,2,3,2,2,2,37,28
1686,94,4,2,1,1,4,2,1,3,42,31
1685,89,1,4,2,4,2,1,3,3,35,40
1684,53,3,5,4,4,2,5,1,1,32,32
1683,173,1,3,1,3,1,2,1,1,2,23
1682,28,5,2,5,2,5,2,1,1,43,30
1681,195,2,2,3,4,4,2,3,2,44,19
1680,188,1,4,4,3,3,2,5,3,49,22
1679,130,4,2,4,4,2,4,1,1,37,40
1678,104,3,4,1,2,3,5,1,1,33,26
1677,119,5,1,2,5,1,2,5,5,37,3
1676,9,3,4,1,1,1,2,2,4,10,37
1675,103,4,5,2,4,5,4,2,5,35,12
1674,161,4,4,4,3,1,4,3,2,32,12
1673,162,4,2,2,4,1,1,3,4,45,3
1672,13,5,3,1,3,2,1,2,4,50,46
1671,41,5,3,5,4,5,5,4,1,45,44
1670,130,4,4,3,1,3,3,1,5,2,27
1669,161,4,5,5,3,2,3,2,5,2,22
1668,181,1,3,2,1,4,1,2,4,36,45
1667,60,5,5,2,2,2,1,3,2,42,10
1666,169,1,4,5,5,4,2,1,1,24,9
1665,22,1,5,3,3,2,3,2,1,30,47
1664,126,3,5,4,2,4,3,4,1,18,46
